|#    |name                     |IRI.                                                   |TripleCount    |
|36679|golfoOBahía              |http://es.dbpedia.org/property/golfoOBahía             |1              |
|36680|nonProfitName            |http://es.dbpedia.org/property/nonProfitName           |1              |
|36681|pieDeDoto                |http://es.dbpedia.org/property/pieDeDoto               |1              |
|36682|pecho                    |http://es.dbpedia.org/property/pecho                   |1              |
|36683|posEtiquetaMapaLoc!_     |http://es.dbpedia.org/property/posEtiquetaMapaLoc!_    |1              |
|36684|censusYr                 |http://es.dbpedia.org/property/censusYr                |1              |
|36685|domains                  |http://es.dbpedia.org/property/domains                 |1              |
|36686|activo(totalFuerzaPública)_|http://es.dbpedia.org/property/activo(totalFuerzaPública)_|1              |
|36687|stage3afuel              |http://es.dbpedia.org/property/stage3afuel             |1              |
|36688|poeta                    |http://es.dbpedia.org/property/poeta                   |1              |
|36689|faxRedacción             |http://es.dbpedia.org/property/faxRedacción            |1              |
|36690|faxAdministraciónYPublicidad|http://es.dbpedia.org/property/faxAdministraciónYPublicidad|1              |
|36691|luvgarCelebración        |http://es.dbpedia.org/property/luvgarCelebración       |1              |
|36692|reggum                   |http://es.dbpedia.org/property/reggum                  |1              |
|36693|rivalesDeSegmento        |http://es.dbpedia.org/property/rivalesDeSegmento       |1              |
|36694|accessmonth              |http://es.dbpedia.org/property/accessmonth             |1              |
|36695|diámetroRotorUnidad      |http://es.dbpedia.org/property/diámetroRotorUnidad     |1              |
|36696|descalificado            |http://es.dbpedia.org/property/descalificado           |1              |
|36697|entrenadorasst           |http://es.dbpedia.org/property/entrenadorasst          |1              |
|36698|enText                   |http://es.dbpedia.org/property/enText                  |1              |
|36699|estealbum                |http://es.dbpedia.org/property/estealbum               |1              |
|36700|estandarización          |http://es.dbpedia.org/property/estandarización         |1              |
|36701|fillingWeight            |http://es.dbpedia.org/property/fillingWeight           |1              |
|36702|frecuenciaAnterior       |http://es.dbpedia.org/property/frecuenciaAnterior      |1              |
|36703|idInegi                  |http://es.dbpedia.org/property/idInegi                 |1              |
|36704|horasVuelo               |http://es.dbpedia.org/property/horasVuelo              |1              |
|36705|clubDeOrigen             |http://es.dbpedia.org/property/clubDeOrigen            |1              |
|36706|directivos               |http://es.dbpedia.org/property/directivos              |1              |
|36707|lcation                  |http://es.dbpedia.org/property/lcation                 |1              |
|36708|juanArana                |http://es.dbpedia.org/property/juanArana               |1              |
|36709|laboratorioCine          |http://es.dbpedia.org/property/laboratorioCine         |1              |
|36710|luettu                   |http://es.dbpedia.org/property/luettu                  |1              |
|36711|azulCuerpo               |http://es.dbpedia.org/property/azulCuerpo              |1              |
|36712|año;(ordenadamente)_     |http://es.dbpedia.org/property/año;(ordenadamente)_    |1              |
|36713|clubformador             |http://es.dbpedia.org/property/clubformador            |1              |
|36714|tekijä                   |http://es.dbpedia.org/property/tekijä                  |1              |
|36715|técnicoSonido            |http://es.dbpedia.org/property/técnicoSonido           |1              |
|36716|vicePdte                 |http://es.dbpedia.org/property/vicePdte                |1              |
|36717|áreaaguaKm               |http://es.dbpedia.org/property/áreaaguaKm              |1              |
|36718|alianzasPrevias          |http://es.dbpedia.org/property/alianzasPrevias         |1              |
|36719|últimoEquipo             |http://es.dbpedia.org/property/últimoEquipo            |1              |
|36720|alcaldePedáneoAño        |http://es.dbpedia.org/property/alcaldePedáneoAño       |1              |
|36721|añoDeFunadción           |http://es.dbpedia.org/property/añoDeFunadción          |1              |
|36722|lugarMasPoblado          |http://es.dbpedia.org/property/lugarMasPoblado         |1              |
|36723|namw                     |http://es.dbpedia.org/property/namw                    |1              |
|36724|pulicación               |http://es.dbpedia.org/property/pulicación              |1              |
|36725|originariaDe             |http://es.dbpedia.org/property/originariaDe            |1              |
|36726|partidosathleticclubdebilbao|http://es.dbpedia.org/property/partidosathleticclubdebilbao|1              |
|36727|campoxNombre             |http://es.dbpedia.org/property/campoxNombre            |1              |
|36728|sizeAcre                 |http://es.dbpedia.org/property/sizeAcre                |1              |
|36729|titulotercer             |http://es.dbpedia.org/property/titulotercer            |1              |
|36730|coProtettori             |http://es.dbpedia.org/property/coProtettori            |1              |
|36731|productorbxc             |http://es.dbpedia.org/property/productorbxc            |1              |
|36732|finDelServicio           |http://es.dbpedia.org/property/finDelServicio          |1              |
|36733|imageLabel               |http://es.dbpedia.org/property/imageLabel              |1              |
|36734|halign                   |http://es.dbpedia.org/property/halign                  |1              |
|36735|script2ºUnidad           |http://es.dbpedia.org/property/script2ºUnidad          |1              |
|36736|delantero                |http://es.dbpedia.org/property/delantero               |1              |
|36737|partidosInternacional    |http://es.dbpedia.org/property/partidosInternacional   |1              |
